Gene ID,Gene Name,Cluster 1 Mean UMI Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean UMI Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean UMI Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean UMI Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value
ENSG00000242616,GNG10,0.13496841765127124,-0.42982044834538868,0.35169554986525958,0.23182365174939668,0.84902505232654102,0.011636460286502493,0.12367574065860537,-0.52909035218713285,0.33866136740456065,0.024232395775987188,-1.8112814339251013,1.0
ENSG00000165181,C9orf84,0.0,-0.26971230526328327,1.0,0.00068995134449225206,1.9118518897819801,0.5420767710240606,0.0,0.45525638350138209,1.0,0.0,5.6128848548929993,1.0
ENSG00000148154,UGCG,0.1050461741153762,1.6790623713815429,7.8204935155641013e-06,0.033117664535628095,-1.1387741832879881,0.012731291759147358,0.033159437712814488,-1.0382830894561796,0.066663860510219344,0.0,-1.3586586990577727,1.0
ENSG00000106868,SUSD1,0.015916086987178214,-1.9268245917402749,2.0313429268360089e-05,0.048986545458949891,0.19913384186245153,0.75379919885416757,0.066318875425628976,0.83858502305288685,0.089004446648750762,0.43618312396776937,3.4429598534506867,0.005528999547689901
ENSG00000119314,PTBP3,0.19099304384613855,-0.77080224872941949,0.03646548850217933,0.33600630476772675,0.46537869695631429,0.20449929255432356,0.32352856795475754,0.32756838611179484,0.51558282679942491,0.072697187327961557,-1.5532782277531139,1.0
ENSG00000119471,HSDL2,0.052204765317944539,-0.26099508816217387,0.68196957841761485,0.069685085793717461,0.39445267287345853,0.40000840295716389,0.055564463194445891,-0.098845153515013884,1.0,0.024232395775987188,-0.3296296504462406,1.0
ENSG00000230185,C9orf147,0.002546573917948514,1.0522157896240802,0.685202021276478,0.00068995134449225206,-0.89550303227562367,0.65753164158906119,0.0017924020385305128,0.45525638350138209,1.0,0.0,3.6128848548929993,1.0
ENSG00000165185,KIAA1958,0.0044565043564098999,-1.662029728042044,0.036921185851427174,0.027598053779690081,3.0994788929577517,5.8837603294597935e-07,0.00089620101926525639,-3.129706117219774,0.0026697014321050492,0.0,0.99817501077779092,1.0
ENSG00000148153,INIP,0.034378747892304939,-0.98819847882182943,0.029434469614250905,0.075894647894147724,0.74048347146999927,0.076133314652316944,0.061837870329302685,0.20949996909942348,0.79296087077129451,0.024232395775987188,-0.25747986469040551,1.0
ENSG00000148158,SNX30,0.0044565043564098999,-3.0245998074267524,1.3294222330110832e-07,0.067615231760240702,3.45374566861125,2.4195439110835507e-14,0.0080658091733873064,-1.9507359761744558,0.0032509075181887163,0.0,-0.23260519605137642,1.0
ENSG00000119457,SLC46A2,0.0,-4.8844221493784916,1.1024522155269358e-06,0.033117664535628095,6.5265617338971884,8.1055946196250142e-15,0.0,-4.1594534606138263,0.00030668014601456197,0.0,0.99817501077779092,1.0
ENSG00000271631,RP11-408O19.5,0.00063664347948712849,1.7302876947367167,0.6071474488021481,0.0,-0.088148110218019937,1.0,0.0,0.45525638350138209,1.0,0.0,5.6128848548929993,1.0
ENSG00000228623,ZNF883,0.002546573917948514,0.052215789624080244,1.0,0.0013799026889845041,-0.8251137043842256,0.56937091233980974,0.0044810050963262817,1.2328639621649344,0.44010485554233958,0.0,3.0279223541718432,1.0
ENSG00000136866,ZFP37,0.00827636523333267,0.53764261679432046,0.61135847804516485,0.0041397080669535119,-0.80435514421742837,0.39627738198902512,0.0080658091733873064,0.4552563835013812,0.831064661896178,0.0,1.7549038597654265,1.0
ENSG00000225684,FAM225B,0.0,-0.85467480598443935,0.78610010615108572,0.0013799026889845041,2.4968143905031361,0.29313421062552186,0.0,-0.12970611721977399,1.0,0.0,5.0279223541718432,1.0
ENSG00000231528,FAM225A,0.0,-1.8546748059844393,0.44579149472355811,0.0034497567224612601,3.496814390503137,0.038749344783137275,0.0,-1.129706117219774,0.67783225369822653,0.0,4.0279223541718432,1.0
ENSG00000136867,SLC31A2,0.0057297913153841569,-4.8844221493784916,6.9460032766921023e-25,0.33324649938975776,5.8307151270565747,1.1904184742935345e-50,0.0053772061155915379,-4.682832530818926,6.4549310137874986e-17,0.0,-2.3500111504442618,1.0
ENSG00000119321,FKBP15,0.040745182687176223,-1.2246244157347452,0.0021179574619332457,0.14281992830989618,1.8441072831461458,2.9938933646247681e-08,0.03853664382840602,-1.1780691387811739,0.015488539209853443,0.024232395775987188,-0.68632316349427969,1.0
ENSG00000136868,SLC31A1,0.0050931478358970279,-3.3092406694499203,1.9053708898803748e-10,0.085553966717039256,2.8776361744440675,1.6088471999854201e-13,0.020612623443100896,-1.0150635512786517,0.08754226421918819,0.0,-0.67251736396924944,1.0
ENSG00000176386,CDC26,0.22919165261536628,0.24600314398473033,0.6071474488021481,0.17662754419001653,-0.33282197893047405,0.49183540043561902,0.22046545073925305,0.12982801587179482,0.86352478206234629,0.048464791551974376,-1.5553693935647996,1.0
ENSG00000136875,PRPF4,0.024829095699998013,-1.0563086671540907,0.02311869674406599,0.048986545458949891,0.35385643666109345,0.52232286083107071,0.05914926727150692,0.72692970760904796,0.14440668740121473,0.0,-0.85472069518999838,1.0
ENSG00000148225,WDR31,0.0,-0.26971230526328327,1.0,0.0,-0.088148110218019937,1.0,0.00089620101926525639,2.4552563835013821,0.52752524719320759,0.0,5.6128848548929993,1.0
ENSG00000119411,BSPRY,0.0044565043564098999,0.14532519401555977,1.0,0.0013799026889845041,-1.5906484507472038,0.15358161864164405,0.0080658091733873064,1.4552563835013821,0.15811923898604902,0.0,2.3649573414494132,1.0
ENSG00000119431,HDHD3,0.068120852305122756,0.9616132408431719,0.016506362197782423,0.017938734956798551,-1.7678888356912759,5.9423858711553602e-05,0.058253066252241664,0.43356131240206253,0.4646451686582837,0.0,-1.0237397656506495,1.0
ENSG00000148218,ALAD,0.047111617482047508,0.016591879893357309,1.0,0.046226740080980884,-0.023053081996134317,1.0,0.048394855040323842,0.0767447602476512,1.0,0.024232395775987188,-0.0018249892222090836,1.0
ENSG00000148229,POLE3,0.15788758291280788,-0.56709821588785436,0.16482788933718928,0.20974520872564462,0.0455762495087213,0.98567856038468304,0.26886030577957692,0.55959304331611737,0.17885297910754702,0.1696267704319103,-0.12351707642529064,1.0
ENSG00000157653,C9orf43,0.002546573917948514,3.0522157896240802,0.077248802326864902,0.0,-1.4100762051053817,0.52892556941806812,0.0,-0.86667171138597965,0.8326637009178296,0.0,4.2909567600056358,1.0
ENSG00000138835,RGS3,0.020372591343588112,-2.2967805484614545,3.6113870415090957e-08,0.02345834571273657,-2.0195610249606069,1.7925669666705977e-06,0.18820221404570384,2.6685609320098704,2.8956193971253809e-14,0.58157749862369246,3.1429988786185357,0.011459606940115254
ENSG00000237073,RP11-168K11.2,0.0,-1.2697123052632833,0.55541461983840856,0.0013799026889845041,1.4968143905031361,0.49002542916005842,0.0,-0.54474361649861791,0.831064661896178,0.024232395775987188,6.0279223541718432,0.368675487298255
ENSG00000157657,ZNF618,0.00063664347948712849,-3.3141064246217375,0.00075403190915067624,0.011039221511876033,0.82938972959000701,0.33538082899993782,0.014339216308244102,1.372794223309409,0.11132681458540541,0.0,1.5254220136426602,1.0
ENSG00000106948,AKNA,0.21136563518972667,-0.78059821521313077,0.03451395210249103,0.20629545200318336,-0.79890863403683232,0.029279023077922475,0.57984205946462086,1.4867673562465988,2.8352306401976367e-06,0.048464791551974376,-2.1229531932674819,1.0
ENSG00000235119,RP11-9M16.2,0.01655273046666534,1.1632471020128232,0.079668931078553287,0.0089693674783992757,-0.32518730751886871,0.77309110174108664,0.0053772061155915379,-1.0593167893283768,0.24242442212828322,0.0,1.0893228988359862,1.0
ENSG00000095397,DFNB31,0.024829095699998013,-0.15723757600487076,0.9181062057776127,0.002069854033476756,-3.8695078237426799,2.9446873320079503e-09,0.062734071348567941,2.1787387483039655,1.188054134416953e-06,0.0,-0.20729410752218858,1.0
ENSG00000136888,ATP6V1G1,1.3248550808127144,-0.059739143180903398,1.0,1.2426023714305459,-0.19460575147897125,0.70549042772973702,1.5844834020609733,0.30991532129104582,0.52857399000667171,0.72697187327961565,-0.89720930857089187,1.0
ENSG00000157693,C9orf91,0.01273286958974257,-1.1627971013467713,0.045934956157189961,0.043466934703011877,1.7825688728370137,9.6628351077892598e-05,0.012546814269713588,-1.0301704436688599,0.15911443170310388,0.0,-0.0018249892222090836,1.0
ENSG00000230601,RP11-402G3.3,0.00063664347948712849,0.73028769473671673,1.0,0.0,-0.67311061093917601,0.74447854905559863,0.00089620101926525639,1.4552563835013821,0.72911159777133272,0.0,5.0279223541718432,1.0
ENSG00000181634,TNFSF15,0.00063664347948712849,0.73028769473671673,1.0,0.00068995134449225206,0.91185188978198006,1.0,0.0,-0.12970611721977399,1.0,0.0,5.0279223541718432,1.0
ENSG00000106952,TNFSF8,0.28712620924869497,2.5962703467650288,2.9350974275466748e-16,0.056576010248364665,-1.6585525152490064,9.6137592667283971e-06,0.036744241789875509,-2.2131221254074123,6.1549432542265454e-07,0.0,-2.5545332909387386,1.0
ENSG00000182752,PAPPA,0.0,-0.26971230526328327,1.0,0.0,-0.088148110218019937,1.0,0.0,0.45525638350138209,1.0,0.024232395775987188,7.6128848548929993,0.15356459291557081
ENSG00000244757,RP11-45A16.4,0.00063664347948712849,1.7302876947367167,0.6071474488021481,0.0,-0.088148110218019937,1.0,0.0,0.45525638350138209,1.0,0.0,5.6128848548929993,1.0
ENSG00000148219,ASTN2,0.0076397217538455419,1.1087993179904458,0.27348097203113492,0.0,-3.5475797288553172,0.0029394653885090535,0.0071696081541220511,0.81782646288609051,0.53813502728619755,0.024232395775987188,3.2205674321142386,1.0
ENSG00000119401,TRIM32,0.0063664347948712849,1.604756812652858,0.12532545148802426,0.0,-3.0881481102180199,0.013703759987004795,0.0044810050963262817,0.58078726558524174,0.8326637009178296,0.0,2.6128848548929993,1.0
ENSG00000136869,TLR4,0.0031832173974356425,-4.9468446499123075,1.1504113929938293e-19,0.20836530603666012,5.8330977783675699,6.0075240352258272e-40,0.0035848040770610256,-4.4896020623061581,8.8537754421062036e-13,0.0,-1.6725173639692494,1.0
ENSG00000136861,CDK5RAP2,0.031832173974356427,-0.82610565378766854,0.092021746353169911,0.041397080669535125,-0.28669378960009961,0.68837558877443417,0.063630272367833196,0.61395412952043982,0.26024886300026789,0.43618312396776937,3.3530177281378886,0.008794739520601811
ENSG00000106780,MEGF9,0.032468817453843557,-2.8957020742444946,3.435151876709182e-14,0.39741197442753717,3.2139146788440582,2.3593380137844838e-24,0.058253066252241664,-1.7949702460317924,3.8781391439575747e-05,0.0,-2.8238266872442148,1.0
ENSG00000119402,FBXW2,0.050931478358970279,-0.84275163860862046,0.043644729515140729,0.073824793860670965,-0.074727594455698654,0.99758104655846602,0.11740233352374858,0.92979489452888719,0.022498049210787366,0.048464791551974376,-0.11956525815071384,1.0
ENSG00000095261,PSMD5,0.022282521782049498,-1.2187283765444787,0.010617372062091185,0.049676496803442147,0.42925110669050159,0.42736426175961939,0.05914926727150692,0.76645807179568592,0.14489877534430468,0.0,-0.83005864095572957,1.0
ENSG00000226752,PSMD5-AS1,0.24574438308203161,0.66114153369595074,0.062656463671178733,0.12626109604208213,-0.81488457206733944,0.029818583116570603,0.1989566262768869,0.10133817436958248,0.91916349465209324,0.0,-3.0164717651866106,1.0
ENSG00000119403,PHF19,0.034378747892304939,-1.5490485234261779,6.4827677585463562e-05,0.15109934444380319,2.0207862613351439,7.8135001288127618e-10,0.042121447905467048,-1.0578131987379886,0.032355939901111262,0.0,-1.7135446322293042,1.0
ENSG00000056558,TRAF1,0.038835252248714841,0.75374666756070585,0.13213670219792886,0.013109075545352789,-1.4527205425138758,0.0038758544091526286,0.036744241789875509,0.5077238033955167,0.46698787560677429,0.0,-0.31785248266988742,1.0
ENSG00000106804,C5,0.001273286958974257,-1.5916404001506468,0.15702406729745733,0.007589464789414772,1.911851889781981,0.0365564606468829,0.002688603057795769,-0.35209853855622164,1.0,0.0,2.5254220136426602,1.0
ENSG00000119397,CNTRL,0.11013932195127324,-0.30654907344365512,0.58374746632270524,0.1655883226781405,0.64483213599700751,0.080086976017848893,0.10395931823476974,-0.36786585441453878,0.580996877583426,0.0,-2.4369636945575626,1.0
ENSG00000119396,RAB14,0.18017010469485736,-0.44864011308654872,0.3093716352594727,0.21871457620404389,-0.025563572839996773,1.0,0.27602991393369897,0.45525638350138165,0.30616080111711952,0.41195072819178219,0.95467337214120462,1.0
ENSG00000148180,GSN,0.046474974002560385,-2.5660704935539282,1.0472745468516492e-11,0.2532121434286565,0.67719063111226796,0.066479392821915798,0.22225785277778357,0.30673385879129356,0.57313672686178518,2.6897959311345776,3.9918796042463116,1.459093252158749e-05
ENSG00000235865,GSN-AS1,0.0,-1.2697123052632833,0.80431835673061292,0.002069854033476756,2.9118518897819801,0.14510404467674973,0.0,-0.54474361649861791,1.0,0.0,4.6128848548929993,1.0
ENSG00000148175,STOM,0.12860198285639995,-1.3407783193963976,0.00032313114735732501,0.13178070679802015,-1.2580731116603323,0.00095493129523470594,0.37550822707214243,0.85661894588314902,0.031174617416967663,5.8642397777888995,4.8705858164237528,5.4416186948657496e-10
ENSG00000227355,RP11-162D16.2,0.0,-1.2697123052632833,0.85954178188176267,0.0,-1.0881481102180199,1.0,0.0,-0.54474361649861791,1.0,0.072697187327961557,8.6128848548930002,0.013460859221696937
ENSG00000136848,DAB2IP,0.001273286958974257,2.3152501954578728,0.32910885030376152,0.0,-0.67311061093917601,0.74447854905559863,0.0,-0.12970611721977399,1.0,0.0,5.0279223541718432,1.0
ENSG00000175764,TTLL11,0.0031832173974356425,-1.2083117605991411,0.19399784459750097,0.0096593188228915293,1.0113875633328941,0.22580860832496485,0.0071696081541220511,0.30325329005633161,0.92592881329872434,0.0,1.8055299328353946,1.0
ENSG00000119421,NDUFA8,0.099953026279479176,0.056788519413902616,1.0,0.09314343150645403,-0.098717351928207187,0.95356901732336086,0.098582112119178195,0.025670575653382155,1.0,0.14539437465592311,0.76560374842263634,1.0
ENSG00000119446,RBM18,0.03374210441281781,-1.2013253302830331,0.0036651612590579974,0.073824793860670965,0.41881187850186263,0.3615458909704336,0.085139096830199351,0.68266687960445438,0.13802467906902621,0.072697187327961557,0.61288485489299971,1.0
ENSG00000148187,MRRF,0.052204765317944539,0.12804720258372537,0.88701856710743321,0.053816204870395658,0.1932648249306288,0.74688924925713529,0.041225246886201793,-0.33000476770560638,0.72682740281388414,0.024232395775987188,-0.080602102606325943,1.0
ENSG00000095303,PTGS1,0.023555808741023754,-3.1992043298089343,9.1657985518580663e-09,0.082104209994577987,-1.1383595561717876,0.05057696886770522,0.02688603057795769,-2.785304160533991,3.1992664777760232e-05,10.395697787898504,7.8141832445948225,1.2386488129906254e-24
ENSG00000234156,RP11-64P14.7,0.00063664347948712849,1.7302876947367167,0.6071474488021481,0.0,-0.088148110218019937,1.0,0.0,0.45525638350138209,1.0,0.0,5.6128848548929993,1.0
ENSG00000136940,PDCL,0.03310546093333068,-0.46065508797467913,0.4500027793056986,0.04484683739199638,0.20135850697696434,0.75364360411076026,0.048394855040323842,0.34179833371809742,0.61754433514708862,0.024232395775987188,0.18662010019090136,1.0
ENSG00000056586,RC3H2,0.076397217538455423,-0.37321688101714345,0.48036234691475932,0.10694245839629907,0.38347291742719136,0.38659790827970364,0.088723900907260372,-0.035313746944819702,1.0,0.12116197887993593,0.64710057023091228,1.0
ENSG00000186130,ZBTB6,0.010186295671794056,-0.26971230526328327,0.83345728148927434,0.012419124200860537,0.15977940322556616,0.95748860780957046,0.013443015288978845,0.32597336655641485,0.83835640782550547,0.0,0.96902866511827401,1.0
ENSG00000171448,ZBTB26,0.0044565043564098999,-0.79327426132029721,0.45242400236006114,0.0062095621004302683,-0.15853743810941801,1.0,0.0098582112119178205,0.79229137077895295,0.52752524719320759,0.048464791551974376,3.3904924335565512,0.54282157281978971
ENSG00000011454,RABGAP1,0.036288678330766329,-0.62118467576466063,0.24180481568756548,0.061405669659810432,0.54572399098408209,0.25432852781203591,0.044810050963262821,-0.14844267980136028,0.99565160086960314,0.1938591662078975,2.1607580368789354,0.44096832398373964
ENSG00000188394,GPR21,0.0,-0.26971230526328327,1.0,0.00068995134449225206,1.9118518897819801,0.5420767710240606,0.0,0.45525638350138209,1.0,0.0,5.6128848548929993,1.0
ENSG00000165209,STRBP,0.050294834879483157,2.9647529483737394,4.7917224088531348e-10,0.0055196107559380165,-2.3776547274130042,6.4245826997551161e-05,0.0071696081541220511,-1.8342502336936031,0.0079368554586968631,0.0,0.027922354171843189,1.0
ENSG00000119522,DENND1A,0.015916086987178214,-2.754147930030475,9.292262541720392e-11,0.17869739822349329,3.1013296886456927,3.4960259696226032e-19,0.027782231597222946,-1.6995617255507227,0.00052274560376493054,0.0,-1.6908958932841038,1.0
ENSG00000119408,NEK6,0.0133695130692297,-1.3494394977340178,0.0094531209619865015,0.045536788736488636,1.392978579518596,0.001433527757109401,0.023301226500896666,-0.249287732972447,0.8395679504822654,0.0,-0.22000515927174291,1.0
ENSG00000136930,PSMB7,0.11905233066409303,-0.76497200303620794,0.045842439658254346,0.2332035544383812,0.75093931474723252,0.027367636693830393,0.16938199264113346,-0.019282127526123904,1.0,0.048464791551974376,-1.2839520760515963,1.0
ENSG00000148200,NR6A1,0.0,-3.4396373067055963,0.013305322872938763,0.011729172856368285,5.0817768912242931,6.7285189432153707e-06,0.0,-2.7146686179409301,0.1085451514964918,0.0,2.4429598534506871,1.0
ENSG00000224020,MIR181A2HG,0.0031832173974356425,-2.6847498045421281,5.5339471741035558e-05,0.0013799026889845041,-3.5692747999546368,2.3844109574527203e-06,0.054668262175180636,4.409452693888257,1.9391557171280956e-15,0.0,0.50436039811483013,1.0
ENSG00000185585,OLFML2A,0.0,-0.26971230526328327,1.0,0.00068995134449225206,1.9118518897819801,0.5420767710240606,0.0,0.45525638350138209,1.0,0.0,5.6128848548929993,1.0
ENSG00000136942,RPL35,7.7880596845660435,0.46880680483015125,0.19715595300760208,5.1946436726821652,-0.45117581132628848,0.2389293947737344,6.3728854479952375,-0.02096928241288154,1.0,0.58157749862369246,-3.4571824069091299,1.0
ENSG00000136950,ARPC5L,0.22282521782049497,-0.92421573923751699,0.008786604544805161,0.15868880923321796,-1.4949651026918951,1.1344681787887492e-05,0.78059108778003827,2.0336161493982909,1.3485600427039276e-11,0.072697187327961557,-1.8909408831027512,1.0
ENSG00000136935,GOLGA1,0.018462660905126726,-0.78908646435686336,0.16756604515056356,0.030357859157659088,0.25395786660697262,0.74004734476089706,0.036744241789875509,0.63812044065119178,0.29436662274978892,0.0,-0.23260519605137642,1.0
ENSG00000173611,SCAI,0.059207843592302953,0.59837601923113581,0.19606252321978562,0.017938734956798551,-1.7426515441922525,0.00010516482597442446,0.067215076444894231,0.78432065967037268,0.10211232730235408,0.024232395775987188,0.0055545411433888248,1.0
ENSG00000119414,PPP6C,0.24829095699998013,-0.25301211188077866,0.62197519830911241,0.27184082972994733,-0.049279055115381221,1.0,0.3289057740703491,0.34219371901474549,0.48376353751726575,0.26655635353585905,0.027922354171842967,1.0
ENSG00000136933,RABEPK,0.050294834879483157,0.0078216702656250803,1.0,0.036567421258089358,-0.63704135623165392,0.19397492556293736,0.069007478483424742,0.67456941190585784,0.16641997680630247,0.024232395775987188,-0.10136066277312317,1.0
ENSG00000044574,HSPA5,0.95814843662812843,-0.66485523649597489,0.063691504717704239,0.79689380288855116,-0.98702927489583381,0.0031989516153932297,2.5048818488463915,1.5212407682417082,7.5774031498729386e-07,0.24232395775987187,-2.3413114554938761,1.0
ENSG00000239705,RP11-65N13.8,0.001273286958974257,-0.4921047265997327,0.94227596476180009,0.002069854033476756,0.32688938906082399,0.92310856178822753,0.002688603057795769,0.87029388278022601,0.76208853245643482,0.0,3.4429598534506871,1.0
ENSG00000165219,GAPVD1,0.056661269674354441,-0.87061634985346181,0.035114292317779974,0.10694245839629907,0.50376715114490311,0.22469283610988491,0.09947831313844345,0.29106775160821385,0.62352539528990003,0.14539437465592311,0.9445063459842058,1.0
ENSG00000119487,MAPKAP1,0.11204925238973462,-0.32566871123729912,0.55437355229255392,0.11936158259715961,-0.18047999099009493,0.76418930018007292,0.17386299773745972,0.61137558541866355,0.14715191006535408,0.0,-2.4745779863573403,1.0
ENSG00000167081,PBX3,0.01718937394615247,-0.93809081417207718,0.073427295061334677,0.035187518569104854,0.58992379489461833,0.25715478756448568,0.030470834655018715,0.22698739582826377,0.83867610582508023,0.072697187327961557,1.7927058924778119,1.0
ENSG00000196814,MVB12B,0.01655273046666534,-0.72427816872876427,0.22829392250115099,0.019318637645783059,-0.40009211653276022,0.5420767710240606,0.037640442809140764,1.0235401430759081,0.060467602812058617,0.072697187327961557,2.0129720127058719,1.0
ENSG00000233721,RP11-205K6.1,0.0,-0.26971230526328327,1.0,0.0,-0.088148110218019937,1.0,0.00089620101926525639,2.4552563835013821,0.52752524719320759,0.0,5.6128848548929993,1.0
ENSG00000169155,ZBTB43,0.029285600056407912,-1.8546748059844398,8.9203158875222853e-06,0.14419983099888067,1.7312796441401592,1.216251571819204e-06,0.062734071348567941,-0.40622375241719055,0.59254983261130978,0.048464791551974376,-0.15088079861692183,1.0
ENSG00000177125,ZBTB34,0.00063664347948712849,-3.9135684950380085,9.236879567229134e-06,0.02345834571273657,1.9536720654766073,0.0012375751371134021,0.011650613250448333,0.014683792115400607,1.0,0.048464791551974376,2.5831375114989474,1.0
ENSG00000136828,RALGPS1,0.011459582630768314,-0.60674729254085413,0.45231456175361118,0.019318637645783059,0.52190537146596672,0.46542311622281723,0.017027819366039872,0.22259562671110622,0.89762740920067352,0.0,0.56849073553454588,1.0
ENSG00000136895,GARNL3,0.001273286958974257,-0.26971230526328327,1.0,0.0013799026889845041,-0.088148110218019937,1.0,0.002688603057795769,1.1333282886140204,0.68326331809531593,0.0,3.6128848548929993,1.0
ENSG00000136856,SLC2A8,0.00827636523333267,-0.92178900184297685,0.20497284925101922,0.01379902688984504,0.09471594693179064,1.0,0.020612623443100896,0.95275604297219907,0.20861029302236278,0.0,0.77999484072825709,1.0
ENSG00000196152,ZNF79,0.0063664347948712849,0.48927959523292142,0.76605193962194762,0.0027598053779690082,-1.0141475287742443,0.30840340468243554,0.0062734071348567941,0.4552563835013812,0.89478914817888189,0.024232395775987188,3.153453236255702,1.0
ENSG00000197958,RPL12,18.447381461619035,0.65818526868678262,0.045540848421478555,11.895451130390917,-0.37936141351215369,0.34259317416794505,11.807448428819752,-0.35668997925190693,0.51461006285947686,1.0904578099194233,-3.72155847503989,1.0
ENSG00000148356,LRSAM1,0.01655273046666534,0.058910442198087054,1.0,0.01379902688984504,-0.31054053155446759,0.74447854905559863,0.019716422423835641,0.42422948788075665,0.65175574006554138,0.0,0.50436039811483013,1.0
ENSG00000136830,FAM129B,0.001273286958974257,-3.8745743634221448,1.2255551091222574e-07,0.048986545458949891,5.0817768912242931,2.5823048825259579e-17,0.00089620101926525639,-3.754196982127568,2.2543631103498407e-05,0.0,0.38406616439711794,1.0
ENSG00000136854,STXBP1,0.0057297913153841569,0.8822907881817672,0.47909492231369905,0.0013799026889845041,-1.5031856094968639,0.21007087005116218,0.0053772061155915379,0.67764880483782974,0.72539899086112003,0.0,2.4429598534506871,1.0
ENSG00000279571,RP11-56D16.8,0.0,-0.26971230526328327,1.0,0.0,-0.088148110218019937,1.0,0.00089620101926525639,2.4552563835013821,0.52752524719320759,0.0,5.6128848548929993,1.0
ENSG00000187024,PTRH1,0.024829095699998013,-0.76796317279110848,0.13966360528443111,0.033117664535628095,-0.17387798424390422,0.85497155534782798,0.057356865232976409,1.0181925778925391,0.031393790477987162,0.0,-0.63504265855058684,1.0
ENSG00000160401,CFAP157,0.0,-0.26971230526328327,1.0,0.00068995134449225206,1.9118518897819801,0.5420767710240606,0.0,0.45525638350138209,1.0,0.0,5.6128848548929993,1.0
ENSG00000167094,TTC16,0.01273286958974257,-0.33682650112182078,0.75909870926269951,0.00068995134449225206,-4.0654280337179367,5.2995997579954011e-07,0.037640442809140764,2.4220895195661827,3.5433536506910955e-06,0.0,0.61288485489299926,1.0
ENSG00000160404,TOR2A,0.039471895728201971,-1.6933118180455513,8.23613806929597e-06,0.15385914982177221,1.2516012617565861,0.00019343433773934309,0.10216691619623923,0.14087509766736739,0.86352478206234629,0.0,-2.0309713348817255,1.0
ENSG00000095370,SH2D3C,0.054114695756405921,-0.66999603785210082,0.13340099356353669,0.1021127989848533,0.77346840562605834,0.039706277587382169,0.069903679502689997,-0.11132758790491959,1.0,0.0,-1.6725173639692494,1.0
ENSG00000136807,CDK9,0.052204765317944539,-0.94995530941754813,0.022123252377506113,0.099352993606884293,0.41933563782541894,0.35015627350488776,0.104855519254035,0.48615039144716521,0.33799938784488009,0.096929583103948752,0.50854819507826354,1.0
ENSG00000136877,FPGS,0.11905233066409303,-0.34811865072860426,0.49391954708984015,0.090383626128485023,-0.86712123090580162,0.022683154648538803,0.23570086806676241,1.173221015737532,0.00082858372186539746,0.048464791551974376,-0.98702798729412811,1.0
ENSG00000106991,ENG,0.021009234823075242,-1.5831289002951281,0.00026690787353192798,0.055886058903872417,0.35054065712546922,0.50911547527677137,0.077969488676077309,1.0691979511943033,0.013725376616549585,0.0,-1.0453266278587954,1.0
ENSG00000225032,RP11-228B15.4,0.00063664347948712849,-0.85467480598443935,0.66632594970967129,0.002069854033476756,0.91185188978198006,0.64209433080585632,0.0017924020385305128,0.71829078933517643,0.90137435241115804,0.0,3.8055299328353955,1.0
ENSG00000106992,AK1,0.0070030782743584138,1.5078952734002682,0.11837602946140408,0.00068995134449225206,-2.1756109514683599,0.052360021754014802,0.0044810050963262817,0.33977916608144643,1.0,0.0,2.4429598534506871,1.0
ENSG00000160408,ST6GALNAC6,0.035652034851279199,-0.49210472659973092,0.36210509319912337,0.026908102435197829,-0.99503870582653864,0.028123261568923301,0.083346694791668841,1.4248827344578627,0.00044687107346865173,0.0,-0.94935756932807358,1.0
ENSG00000136840,ST6GALNAC4,0.072577356661532658,1.2719969975039893,0.00096802717629876345,0.026218151090705577,-1.0788702966300088,0.016393970921004745,0.035848040770610254,-0.44457945457318715,0.54015616948296019,0.0,-0.97957218237508137,1.0
ENSG00000167103,PIP5KL1,0.0,-0.85467480598443935,0.78438198922128444,0.0013799026889845041,2.4968143905031361,0.29166306707626649,0.0,-0.12970611721977399,1.0,0.0,5.0279223541718432,1.0
ENSG00000136908,DPM2,0.080853721894865324,-0.88442214937849206,0.021403343455816501,0.12419124200860537,0.0065563137288413564,1.0,0.18551361098790806,0.87029388278022557,0.023777433084861289,0.096929583103948752,-0.073615672290219258,1.0
ENSG00000167106,FAM102A,0.11968897414358017,3.2050672777074496,4.2735783168163172e-18,0.0034497567224612601,-4.2647368419413425,3.2767924749587513e-15,0.025093628539427176,-1.2866754635581739,0.0138114682533677,0.0,-1.1815310114571069,1.0
ENSG00000171169,NAIF1,0.0133695130692297,-0.058208200069572058,1.0,0.011039221511876033,-0.42695002366977786,0.64054303745700891,0.017924020385305127,0.56217158741789319,0.53411233635357247,0.024232395775987188,1.7549038597654265,1.0
ENSG00000148339,SLC25A25,0.032468817453843557,-1.1084313982302225,0.0087506495514371643,0.084174064028054746,1.0088763441768447,0.007743198430324596,0.054668262175180636,-0.04997892474904031,1.0,0.048464791551974376,0.32133040904915555,1.0
ENSG00000234771,SLC25A25-AS1,0.0044565043564098999,0.56036269329440458,0.74969429551665689,0.0048296594114457646,0.74192688833966791,0.57098820293004227,0.00089620101926525639,-1.4516342121071366,0.47276104895604992,0.0,2.6128848548929993,1.0
